seg_id,date,speaker,section,n_words,orig_frac,n_tok,logppl,xppl,score
2025-10-30#t427w0,2025-10-30,Ms. M. Johnson,Affordability and housing,230,1.0,290,2.17771,2.1158,1.02926
2025-10-30#t428w0,2025-10-30,Mr. Oliver,Affordability and housing,180,1.0,225,2.87206,2.90587,0.98836
2025-10-30#t430w0,2025-10-30,Ms. Sodhi,Affordability and housing,176,1.0,225,1.58316,2.29552,0.68967
2025-10-30#t431w0,2025-10-30,Ms. Scott-Wallace,Affordability and housing,158,1.0,197,2.86445,2.885,0.99288
2025-10-30#t432w0,2025-10-30,Mr. Coon,Affordability and housing,141,1.0,170,2.77827,2.99881,0.92646
2025-10-30#t433w0,2025-10-30,Hon. C. Johnson,Affordability and housing,136,0.0,181,2.96969,2.90021,1.02396
2025-10-30#t434w0,2025-10-30,Ms. Mitton,Affordability and housing,126,0.976,152,3.24934,3.08231,1.05419
2025-10-30#t435w0,2025-10-30,Ms. M. Wilson,Affordability and housing,135,1.0,161,2.90392,2.71286,1.07043
2025-10-30#t436w0,2025-10-30,Ms. Mitton,Affordability and housing,154,1.0,194,2.6814,2.89755,0.9254
2025-10-30#t437w0,2025-10-30,Mr. Johnston,Affordability and housing,167,0.898,212,3.22242,3.09431,1.0414
2025-10-30#t438w0,2025-10-30,Mr. Hogan,Affordability and housing,146,1.0,187,2.60782,2.57379,1.01322
2025-10-30#t439w0,2025-10-30,Mr. Arseneault,Affordability and housing,146,0.637,189,3.22888,3.02701,1.06669
2025-10-30#t440w0,2025-10-30,Mr. Ames,Affordability and housing,117,1.0,146,3.1143,2.63594,1.18148
2025-10-30#t441w0,2025-10-30,Ms. Sodhi,Affordability and housing,148,1.0,185,2.36132,2.68007,0.88107
2025-10-30#t442w0,2025-10-30,Ms. M. Johnson,Affordability and housing,132,1.0,157,3.38776,3.15301,1.07445
2025-10-30#t443w0,2025-10-30,Mr. Doucet,Affordability and housing,122,1.0,154,2.19527,2.626,0.83598
2025-10-30#t444w0,2025-10-30,Ms. Conroy,Affordability and housing,133,1.0,157,3.47033,3.2444,1.06964
2025-10-30#t445w0,2025-10-30,Mr. Savoie,Affordability and housing,180,0.956,222,2.75899,2.72345,1.01305
2025-10-30#t446w0,2025-10-30,Hon. Ms. Holt,Affordability and housing,122,1.0,160,3.23861,2.84343,1.13898
2025-10-30#t447w0,2025-10-30,Mr. Savoie,Affordability and housing,142,1.0,162,3.53322,3.17269,1.11363
2025-10-30#t448w0,2025-10-30,Hon. Mr. Legacy,Affordability and housing,164,1.0,192,3.66726,3.59042,1.0214
2025-10-30#t449w0,2025-10-30,Mr. Savoie,Affordability and housing,137,1.0,162,3.48182,3.57884,0.97289
2025-10-30#t450w0,2025-10-30,Hon. Mr. Herron,Affordability and housing,160,1.0,188,3.38112,3.12431,1.0822
2025-10-30#t451w0,2025-10-30,Mr. Savoie,Affordability and housing,93,1.0,116,3.46834,3.33695,1.03937
2025-10-30#t452w0,2025-10-30,Hon. Mr. Herron,Affordability and housing,140,1.0,166,3.39058,3.13646,1.08102
2025-10-30#t453w0,2025-10-30,Mr. Savoie,Affordability and housing,171,1.0,212,3.2949,3.19168,1.03234
2025-10-30#t454w0,2025-10-30,Hon. Mr. Herron,Affordability and housing,118,1.0,140,3.07893,3.2594,0.94463
2025-10-30#t455w0,2025-10-30,Mr. Savoie,Affordability and housing,128,1.0,163,3.77112,3.37921,1.11598
2025-10-30#t457w0,2025-10-30,Mr. Lee,Affordability and housing,128,1.0,162,3.31791,3.20301,1.03587
2025-10-30#t458w0,2025-10-30,Hon. C. Johnson,Affordability and housing,63,1.0,78,3.8964,3.77606,1.03187
2025-10-30#t459w0,2025-10-30,Mr. Lee,Affordability and housing,129,1.0,153,2.78396,2.99662,0.92903
2025-10-30#t460w0,2025-10-30,Hon. C. Johnson,Affordability and housing,74,1.0,86,3.44373,3.16237,1.08897
2025-10-30#t461w0,2025-10-30,Hon. C. Johnson,Affordability and housing,52,1.0,68,3.57722,3.20802,1.11509
2025-10-30#t462w0,2025-10-30,Mr. Lee,Affordability and housing,156,1.0,196,3.27293,2.74846,1.19082
2025-10-30#t464w0,2025-10-30,Hon. C. Johnson,Affordability and housing,110,1.0,136,3.10001,3.12101,0.99327
2025-10-30#t465w0,2025-10-30,Mr. Hogan,Affordability and housing,106,1.0,124,2.84492,3.02334,0.94098
2025-10-30#t466w0,2025-10-30,Hon. Mr. Dornan,Affordability and housing,133,1.0,162,3.71032,3.36587,1.10233
2025-10-30#t467w0,2025-10-30,Mr. Hogan,Affordability and housing,135,1.0,171,3.04219,3.11495,0.97664
2025-10-30#t468w0,2025-10-30,Hon. Mr. Dornan,Affordability and housing,176,1.0,218,3.23626,3.07211,1.05343
2025-10-30#t469w0,2025-10-30,Mr. Hogan,Affordability and housing,139,1.0,174,3.52703,3.36376,1.04854
2025-10-30#t470w0,2025-10-30,Hon. Mr. Dornan,Affordability and housing,130,1.0,167,3.31397,3.15287,1.0511
2025-10-30#t471w0,2025-10-30,Mr. Coon,Affordability and housing,151,0.974,183,3.13369,2.80651,1.11658
2025-10-30#t472w0,2025-10-30,Hon. Mr. LePage,Affordability and housing,124,0.0,151,3.30764,3.2558,1.01592
2025-10-30#t473w0,2025-10-30,Mr. Coon,Affordability and housing,167,1.0,199,2.93089,3.11595,0.94061
2025-10-30#t474w0,2025-10-30,Hon. Mr. LePage,Affordability and housing,134,0.0,155,3.84962,3.25988,1.18091
2025-10-30#t475w0,2025-10-30,Mr. Monahan,Affordability and housing,137,0.0,171,2.65103,2.7337,0.96976
2025-10-30#t476w0,2025-10-30,Hon. Ms. Miles,Affordability and housing,179,1.0,244,2.83855,2.71093,1.04708
2025-10-30#t477w0,2025-10-30,Mr. Monahan,Affordability and housing,160,0.0,191,2.81378,2.61999,1.07397
2025-10-30#t478w0,2025-10-30,Hon. Ms. Holt,Affordability and housing,221,0.837,258,2.88662,2.57781,1.11979
2025-10-30#t480w0,2025-10-30,Hon. Mr. Gauvin,Affordability and housing,152,0.586,185,2.89511,2.98886,0.96863
2025-10-30#t481w0,2025-10-30,Mr. Ames,Affordability and housing,119,1.0,149,3.75584,3.39203,1.10725
2025-10-30#t482w0,2025-10-30,Mr. Coon,Affordability and housing,153,0.752,186,2.50493,2.89327,0.86578
2025-10-30#t483w0,2025-10-30,Hon. Ms. Thériault,Affordability and housing,204,0.441,254,2.87627,2.85179,1.00858
2025-10-30#t485w0,2025-10-30,Ms. M. Wilson,Affordability and housing,260,1.0,304,3.6672,3.4362,1.06722
2025-10-30#t486w0,2025-10-30,Ms. Mitton,Affordability and housing,161,0.975,197,2.93033,3.0511,0.96042
2025-10-30#t487w0,2025-10-30,Hon. C. Johnson,Affordability and housing,193,0.591,255,2.75933,2.97952,0.9261
2025-10-30#t488w0,2025-10-30,Mr. Lee,Affordability and housing,127,1.0,161,3.03142,3.19909,0.94759
2025-10-30#t489w0,2025-10-30,Ms. Mitton,Affordability and housing,256,0.984,293,2.74644,2.77644,0.9892
2025-10-30#t491w0,2025-10-30,Ms. M. Johnson,Affordability and housing,102,1.0,124,2.77726,3.11405,0.89185
2025-10-30#t492w0,2025-10-30,Madam Speaker,Affordability and housing,312,0.897,394,2.36626,2.32231,1.01892
2025-10-30#t493w0,2025-10-30,Ms. M. Johnson,Affordability and housing,94,1.0,127,2.59948,2.3478,1.1072
2025-10-30#t494w0,2025-10-30,Mr. M. LeBlanc,Affordability and housing,235,1.0,284,2.72953,2.53162,1.07818
2025-10-30#t495w0,2025-10-30,Mr. Weir,Affordability and housing,344,1.0,391,2.80106,2.62529,1.06695
2025-10-30#t495w1,2025-10-30,Mr. Weir,Affordability and housing,339,1.0,404,2.83123,2.79605,1.01258
2025-10-30#t495w2,2025-10-30,Mr. Weir,Affordability and housing,345,1.0,407,2.95487,3.05483,0.96728
2025-10-30#t495w3,2025-10-30,Mr. Weir,Affordability and housing,359,1.0,423,2.92781,2.83865,1.03141
2025-10-30#t495w4,2025-10-30,Mr. Weir,Affordability and housing,221,1.0,263,2.79814,2.81722,0.99323
2025-10-30#t495w5,2025-10-30,Mr. Weir,Affordability and housing,330,1.0,432,2.7986,2.83879,0.98584
2025-10-30#t495w6,2025-10-30,Mr. Weir,Affordability and housing,321,1.0,385,3.27828,3.03404,1.0805
2025-10-30#t495w7,2025-10-30,Mr. Weir,Affordability and housing,278,1.0,360,2.9009,3.01482,0.96221
2025-10-30#t495w8,2025-10-30,Mr. Weir,Affordability and housing,311,1.0,413,2.75108,2.88315,0.95419
2025-10-30#t495w9,2025-10-30,Mr. Weir,Affordability and housing,77,1.0,86,3.66147,3.33892,1.0966
2025-10-30#t496w0,2025-10-30,Hon. Mr. McKee,Affordability and housing,340,1.0,413,2.46295,2.42244,1.01672
2025-10-30#t496w1,2025-10-30,Hon. Mr. McKee,Affordability and housing,307,0.27,372,2.60407,2.52595,1.03093
2025-10-30#t496w2,2025-10-30,Hon. Mr. McKee,Affordability and housing,289,1.0,338,2.5653,2.76189,0.92882
2025-10-30#t496w3,2025-10-30,Hon. Mr. McKee,Affordability and housing,298,0.359,363,2.19787,2.41309,0.91081
2025-10-30#t496w4,2025-10-30,Hon. Mr. McKee,Affordability and housing,108,1.0,136,2.55928,3.08171,0.83048
2025-10-30#t499w0,2025-10-30,Hon. Mr. McKee,Affordability and housing,316,1.0,393,3.09041,2.97786,1.03779
2025-10-30#t499w1,2025-10-30,Hon. Mr. McKee,Affordability and housing,348,1.0,432,2.74926,2.89236,0.95052
2025-10-30#t499w2,2025-10-30,Hon. Mr. McKee,Affordability and housing,180,1.0,219,2.9139,2.81601,1.03476
2025-10-30#t503w0,2025-10-30,Mr. Hogan,Affordability and housing,329,1.0,399,2.90396,2.77467,1.04659
2025-10-30#t503w1,2025-10-30,Mr. Hogan,Affordability and housing,337,1.0,412,2.82243,2.63828,1.0698
2025-10-30#t503w2,2025-10-30,Mr. Hogan,Affordability and housing,354,1.0,425,2.46965,2.63687,0.93659
2025-10-30#t503w3,2025-10-30,Mr. Hogan,Affordability and housing,314,1.0,383,3.15676,2.86434,1.10209
2025-10-30#t503w4,2025-10-30,Mr. Hogan,Affordability and housing,313,1.0,380,2.7123,2.65077,1.02321
2025-10-30#t503w5,2025-10-30,Mr. Hogan,Affordability and housing,83,1.0,102,3.05482,3.15351,0.9687
2025-10-30#t505w0,2025-10-30,Ms. Vautour,Affordability and housing,349,0.0,428,2.81834,2.91829,0.96575
2025-10-30#t505w1,2025-10-30,Ms. Vautour,Affordability and housing,290,0.0,334,2.98076,2.9381,1.01452
2025-10-30#t505w2,2025-10-30,Ms. Vautour,Affordability and housing,261,0.0,316,3.01965,3.03063,0.99638
2025-10-30#t507w0,2025-10-30,Mr. Coon,Affordability and housing,229,1.0,285,2.4363,2.68926,0.90594
2025-10-30#t507w1,2025-10-30,Mr. Coon,Affordability and housing,320,1.0,398,2.75644,2.81326,0.9798
2025-10-30#t507w2,2025-10-30,Mr. Coon,Affordability and housing,244,1.0,285,2.86087,2.98882,0.95719
2025-10-30#t507w3,2025-10-30,Mr. Coon,Affordability and housing,272,1.0,316,3.41798,3.22012,1.06145
2025-10-30#t507w4,2025-10-30,Mr. Coon,Affordability and housing,343,1.0,389,2.75754,2.92339,0.94327
2025-10-30#t507w5,2025-10-30,Mr. Coon,Affordability and housing,142,1.0,171,3.33163,3.0723,1.08441
2025-10-30#t509w0,2025-10-30,Mr. Russell,Affordability and housing,341,1.0,415,3.01655,2.82307,1.06854
2025-10-30#t509w1,2025-10-30,Mr. Russell,Affordability and housing,332,1.0,379,2.68715,2.75464,0.9755
2025-10-30#t509w2,2025-10-30,Mr. Russell,Affordability and housing,345,1.0,427,2.36351,2.48565,0.95087
2025-10-30#t509w3,2025-10-30,Mr. Russell,Affordability and housing,318,1.0,377,2.83479,2.89076,0.98064
2025-10-30#t509w4,2025-10-30,Mr. Russell,Affordability and housing,169,1.0,198,2.01135,2.67217,0.7527
2025-10-30#t511w0,2025-10-30,Ms. Wilcott,Affordability and housing,268,1.0,315,3.00767,3.03992,0.98939
2025-10-30#t511w1,2025-10-30,Ms. Wilcott,Affordability and housing,349,1.0,432,2.8214,2.86012,0.98646
2025-10-30#t511w2,2025-10-30,Ms. Wilcott,Affordability and housing,329,1.0,415,2.91898,2.94407,0.99148
2025-10-30#t511w3,2025-10-30,Ms. Wilcott,Affordability and housing,271,1.0,313,2.95538,2.99642,0.9863
2025-10-30#t514w0,2025-10-30,Mr. Deputy Speaker,Affordability and housing,54,1.0,64,3.84966,3.72929,1.03228
2025-10-30#t515w0,2025-10-30,Ms. Wilcott,Affordability and housing,267,1.0,319,3.01239,2.91595,1.03307
2025-10-30#t515w1,2025-10-30,Ms. Wilcott,Affordability and housing,333,1.0,415,3.12327,3.00563,1.03914
2025-10-30#t515w2,2025-10-30,Ms. Wilcott,Affordability and housing,118,1.0,148,3.95526,3.39264,1.16583
2025-10-30#t516w0,2025-10-30,Ms. Wilcott,Affordability and housing,241,1.0,292,3.14349,3.10553,1.01222
2025-10-30#t517w0,2025-10-30,Mr. Deputy Speaker,Affordability and housing,51,1.0,58,3.53835,4.06394,0.87067
2025-10-30#t518w0,2025-10-30,Mr. Savoie,Affordability and housing,311,1.0,362,2.63994,2.70581,0.97566
2025-10-30#t518w1,2025-10-30,Mr. Savoie,Affordability and housing,302,1.0,347,3.04848,3.11829,0.97761
2025-10-30#t520w0,2025-10-30,Mr. M. LeBlanc,Affordability and housing,58,1.0,68,2.6702,2.92384,0.91325
2025-10-30#t523w0,2025-10-30,Mr. Deputy Speaker,Affordability and housing,86,1.0,109,2.91074,3.05114,0.95399
2025-10-30#t525w0,2025-10-30,Mr. Savoie,Affordability and housing,161,1.0,200,3.24243,3.42722,0.94608
2025-10-30#t529w0,2025-10-30,Mr. Weir,Affordability and housing,105,1.0,124,3.81832,3.28192,1.16344
2025-10-30#t530w0,2025-10-30,Mr. Weir,Affordability and housing,203,1.0,255,3.46452,3.16244,1.09552
2025-10-30#t531w0,2025-10-30,Mr. Weir,Affordability and housing,294,1.0,369,2.69505,3.14586,0.8567
2025-10-30#t531w1,2025-10-30,Mr. Weir,Affordability and housing,216,1.0,294,2.44606,2.73712,0.89366
2025-10-30#t531w2,2025-10-30,Mr. Weir,Affordability and housing,252,1.0,301,3.0874,3.15081,0.97988
2025-10-30#t531w3,2025-10-30,Mr. Weir,Affordability and housing,254,1.0,294,2.89661,2.93148,0.9881
2025-10-30#t531w4,2025-10-30,Mr. Weir,Affordability and housing,146,1.0,172,3.14979,3.44472,0.91438
2025-10-30#t532w0,2025-10-30,Mr. Deputy Speaker,Affordability and housing,353,1.0,435,2.39141,2.49343,0.95909
2025-10-30#t533w0,2025-10-30,,Affordability and housing,223,0.951,307,2.29655,2.28255,1.00614
2025-10-30#t534w0,2025-10-30,Ms. S. Wilson,Affordability and housing,360,1.0,436,2.13297,1.90207,1.12139
2025-10-30#t534w1,2025-10-30,Ms. S. Wilson,Affordability and housing,300,1.0,357,2.84472,2.72368,1.04444
2025-10-30#t534w2,2025-10-30,Ms. S. Wilson,Affordability and housing,305,1.0,356,2.54589,2.49202,1.02162
2025-10-30#t534w3,2025-10-30,Ms. S. Wilson,Affordability and housing,338,1.0,404,2.74855,2.96288,0.92766
2025-10-30#t534w4,2025-10-30,Ms. S. Wilson,Affordability and housing,309,1.0,365,2.51777,2.5951,0.9702
2025-10-30#t534w5,2025-10-30,Ms. S. Wilson,Affordability and housing,210,1.0,244,2.71333,2.77539,0.97764
2025-10-30#t535w0,2025-10-30,Hon. Mr. McKee,Affordability and housing,329,1.0,413,2.34842,2.44148,0.96188
2025-10-30#t535w1,2025-10-30,Hon. Mr. McKee,Affordability and housing,309,0.583,365,2.42007,2.62577,0.92166
2025-10-30#t535w2,2025-10-30,Hon. Mr. McKee,Affordability and housing,334,0.623,384,3.0289,3.13339,0.96665
2025-10-30#t535w3,2025-10-30,Hon. Mr. McKee,Affordability and housing,357,0.773,426,2.74964,2.75578,0.99777
2025-10-30#t535w4,2025-10-30,Hon. Mr. McKee,Affordability and housing,319,1.0,387,2.74451,3.01896,0.90909
2025-10-30#t535w5,2025-10-30,Hon. Mr. McKee,Affordability and housing,360,1.0,429,2.84678,2.98449,0.95386
2025-10-30#t535w6,2025-10-30,Hon. Mr. McKee,Affordability and housing,133,0.955,181,2.77755,2.82299,0.9839
2025-10-30#t536w0,2025-10-30,Ms. M. Johnson,Affordability and housing,352,1.0,455,2.41385,2.3595,1.02304
2025-10-30#t536w1,2025-10-30,Ms. M. Johnson,Affordability and housing,360,1.0,438,2.82186,2.87397,0.98187
2025-10-30#t536w2,2025-10-30,Ms. M. Johnson,Affordability and housing,333,1.0,408,2.76387,2.93699,0.94106
2025-10-30#t536w3,2025-10-30,Ms. M. Johnson,Affordability and housing,292,1.0,365,2.80969,2.9481,0.95305
2025-10-30#t537w0,2025-10-30,Mr. Bourque,Affordability and housing,329,0.0,404,2.97403,2.91604,1.01989
2025-10-30#t537w1,2025-10-30,Mr. Bourque,Affordability and housing,335,0.0,399,2.80168,3.04794,0.91921
2025-10-30#t537w2,2025-10-30,Mr. Bourque,Affordability and housing,349,0.043,429,2.88676,3.08801,0.93483
2025-10-30#t537w3,2025-10-30,Mr. Bourque,Affordability and housing,349,0.705,418,2.43989,2.49661,0.97728
2025-10-30#t537w4,2025-10-30,Mr. Bourque,Affordability and housing,247,0.571,269,2.56272,2.7252,0.94038
2025-10-30#t537w5,2025-10-30,Mr. Bourque,Affordability and housing,329,0.891,396,2.49156,2.80529,0.88817
2025-10-30#t537w6,2025-10-30,Mr. Bourque,Affordability and housing,254,0.819,309,2.94255,2.86258,1.02794
2025-10-31#t538w0,2025-10-31,Hon. Ms. Holt,Affordability and housing,192,0.958,224,2.70201,2.88949,0.93511
2025-10-31#t538w1,2025-10-31,Hon. Ms. Holt,Affordability and housing,348,0.647,414,2.48423,2.63047,0.94441
2025-10-31#t538w2,2025-10-31,Hon. Ms. Holt,Affordability and housing,250,0.84,316,2.56329,2.61503,0.98022
2025-10-31#t538w3,2025-10-31,Hon. Ms. Holt,Affordability and housing,357,0.672,432,2.66742,2.61258,1.02099
2025-10-31#t538w4,2025-10-31,Hon. Ms. Holt,Affordability and housing,319,0.687,385,2.4965,2.59771,0.96104
2025-10-31#t538w5,2025-10-31,Hon. Ms. Holt,Affordability and housing,212,0.892,261,2.8934,2.95561,0.97895
2025-10-31#t539w0,2025-10-31,Hon. Ms. Holt,Affordability and housing,309,0.583,373,2.76593,2.8345,0.97581
2025-10-31#t539w1,2025-10-31,Hon. Ms. Holt,Affordability and housing,296,1.0,340,2.94781,2.81569,1.04692
2025-10-31#t539w2,2025-10-31,Hon. Ms. Holt,Affordability and housing,312,1.0,352,2.91574,3.00861,0.96913
2025-10-31#t539w3,2025-10-31,Hon. Ms. Holt,Affordability and housing,356,0.461,416,2.83225,2.88012,0.98338
2025-10-31#t539w4,2025-10-31,Hon. Ms. Holt,Affordability and housing,325,1.0,378,2.69927,2.75937,0.97822
2025-10-31#t539w5,2025-10-31,Hon. Ms. Holt,Affordability and housing,330,0.57,404,2.42534,2.58022,0.93997
2025-10-31#t539w6,2025-10-31,Hon. Ms. Holt,Affordability and housing,332,0.717,400,2.78776,2.89831,0.96186
2025-10-31#t539w7,2025-10-31,Hon. Ms. Holt,Affordability and housing,350,0.726,418,2.93036,3.04714,0.96168
2025-10-31#t539w8,2025-10-31,Hon. Ms. Holt,Affordability and housing,196,1.0,218,3.17795,3.05643,1.03976
2025-10-31#t540w0,2025-10-31,Hon. Ms. Holt,Affordability and housing,314,0.764,364,2.86029,2.92592,0.97757
2025-10-31#t540w1,2025-10-31,Hon. Ms. Holt,Affordability and housing,329,0.669,385,2.73175,2.74594,0.99483
2025-10-31#t540w2,2025-10-31,Hon. Ms. Holt,Affordability and housing,219,1.0,259,2.85208,2.92466,0.97519
2025-10-31#t540w3,2025-10-31,Hon. Ms. Holt,Affordability and housing,334,0.734,423,2.88233,2.90148,0.9934
2025-10-31#t540w4,2025-10-31,Hon. Ms. Holt,Affordability and housing,274,0.679,353,2.64908,2.79193,0.94884
2025-11-04#t542w0,2025-11-04,Hon. Mr. Dornan,Affordability and housing,117,1.0,144,2.90129,2.9577,0.98093
2025-11-04#t543w0,2025-11-04,Mr. Savoie,Affordability and housing,89,1.0,106,2.59768,2.95577,0.87885
2025-11-04#t544w0,2025-11-04,Mr. Johnston,Affordability and housing,220,1.0,286,2.71249,2.56487,1.05756
2025-11-04#t545w0,2025-11-04,Mr. Russell,Affordability and housing,132,1.0,173,2.705,2.72076,0.99421
2025-11-04#t546w0,2025-11-04,Ms. Wilcott,Affordability and housing,351,1.0,429,2.45685,2.63942,0.93083
2025-11-04#t546w1,2025-11-04,Ms. Wilcott,Affordability and housing,71,1.0,94,2.52268,2.82098,0.89426
2025-11-04#t547w0,2025-11-04,Mr. Bourque,Affordability and housing,174,0.54,227,2.46451,2.67405,0.92164
2025-11-04#t548w0,2025-11-04,Ms. Wilcott,Affordability and housing,154,0.857,211,3.1262,2.80132,1.11597
2025-11-04#t550w0,2025-11-04,Mr. Savoie,Affordability and housing,140,0.957,172,2.60301,2.55958,1.01697
2025-11-04#t551w0,2025-11-04,Mr. Coon,Affordability and housing,144,0.0,182,2.11528,2.45523,0.86154
2025-11-04#t552w0,2025-11-04,Ms. M. Johnson,Affordability and housing,186,0.978,245,2.69848,2.58152,1.04531
2025-11-04#t553w0,2025-11-04,Ms. Mitton,Affordability and housing,146,1.0,196,2.30531,2.63841,0.87375
2025-11-04#t554w0,2025-11-04,Ms. M. Wilson,Affordability and housing,128,1.0,179,3.08077,3.03133,1.01631
2025-11-04#t555w0,2025-11-04,Mr. Russell,Affordability and housing,138,1.0,165,2.90214,3.13461,0.92584
2025-11-04#t556w0,2025-11-04,Ms. Mitton,Affordability and housing,154,1.0,199,3.64552,3.61861,1.00743
2025-11-04#t557w0,2025-11-04,Mr. J. LeBlanc,Affordability and housing,155,0.774,186,2.36802,2.66289,0.88927
2025-11-04#t558w0,2025-11-04,Mr. Oliver,Affordability and housing,170,1.0,204,3.61803,3.10577,1.16494
2025-11-04#t559w0,2025-11-04,Mr. Robichaud,Affordability and housing,150,0.413,177,2.27605,2.80441,0.81159
2025-11-04#t560w0,2025-11-04,Ms. Scott-Wallace,Affordability and housing,160,1.0,188,3.19976,3.40058,0.94094
2025-11-04#t561w0,2025-11-04,Mr. Johnston,Affordability and housing,150,0.973,182,2.81236,2.87706,0.97751
2025-11-04#t562w0,2025-11-04,Mr. Cullins,Affordability and housing,155,1.0,199,3.20925,3.21005,0.99975
2025-11-04#t563w0,2025-11-04,Mr. Mallet,Affordability and housing,125,0.0,154,2.70533,3.01781,0.89645
2025-11-04#t564w0,2025-11-04,Ms. S. Wilson,Affordability and housing,145,1.0,177,3.12289,3.09734,1.00825
2025-11-04#t565w0,2025-11-04,Mr. Savoie,Affordability and housing,56,0.857,68,3.11747,2.91033,1.07117
2025-11-04#t566w0,2025-11-04,Mr. Savoie,Affordability and housing,80,1.0,101,3.52065,3.43753,1.02418
2025-11-04#t567w0,2025-11-04,Hon. Ms. Holt,Affordability and housing,183,1.0,221,2.89098,2.92386,0.98875
2025-11-04#t568w0,2025-11-04,Mr. Savoie,Affordability and housing,120,1.0,152,2.86874,3.03216,0.9461
2025-11-04#t569w0,2025-11-04,Hon. Mr. Herron,Affordability and housing,173,1.0,195,3.38671,3.21174,1.05448
2025-11-04#t570w0,2025-11-04,Mr. Savoie,Affordability and housing,138,1.0,162,3.17234,3.05316,1.03903
2025-11-04#t571w0,2025-11-04,Hon. Mr. Herron,Affordability and housing,85,1.0,103,3.93353,3.53294,1.11338
2025-11-04#t572w0,2025-11-04,Mr. Savoie,Affordability and housing,174,1.0,220,3.24193,3.16517,1.02425
2025-11-04#t573w0,2025-11-04,Hon. Mr. Legacy,Affordability and housing,143,1.0,174,3.35358,3.12547,1.07298
2025-11-04#t574w0,2025-11-04,Mr. Savoie,Affordability and housing,146,1.0,171,3.4704,3.37956,1.02688
2025-11-04#t575w0,2025-11-04,Hon. Ms. Holt,Affordability and housing,150,1.0,174,2.60047,2.65446,0.97966
2025-11-04#t576w0,2025-11-04,Mr. Savoie,Affordability and housing,155,1.0,186,2.93742,2.96645,0.99021
2025-11-04#t577w0,2025-11-04,Hon. Mr. Legacy,Affordability and housing,123,1.0,149,4.00696,3.60308,1.11209
2025-11-04#t578w0,2025-11-04,Mr. Lee,Affordability and housing,112,1.0,136,3.03317,2.92527,1.03689
2025-11-04#t579w0,2025-11-04,Hon. C. Johnson,Affordability and housing,82,1.0,96,3.40372,3.15038,1.08042
2025-11-04#t580w0,2025-11-04,Mr. Lee,Affordability and housing,109,1.0,132,3.30356,3.16381,1.04417
2025-11-04#t581w0,2025-11-04,Hon. C. Johnson,Affordability and housing,127,0.0,150,2.84025,3.16441,0.89756
2025-11-04#t582w0,2025-11-04,Mr. Lee,Affordability and housing,94,1.0,122,3.40447,3.53199,0.96389
2025-11-04#t583w0,2025-11-04,Hon. C. Johnson,Affordability and housing,117,1.0,147,2.41973,2.76212,0.87604
2025-11-04#t584w0,2025-11-04,Mr. Weir,Affordability and housing,143,1.0,165,2.89181,2.72494,1.06124
2025-11-04#t585w0,2025-11-04,Hon. Mr. McKee,Affordability and housing,180,1.0,206,2.78138,2.74445,1.01346
2025-11-04#t586w0,2025-11-04,Mr. Weir,Affordability and housing,178,1.0,211,3.23758,2.98976,1.08289
2025-11-04#t587w0,2025-11-04,Hon. Mr. McKee,Affordability and housing,175,1.0,218,2.9581,2.87529,1.0288
2025-11-04#t588w0,2025-11-04,Mr. Weir,Affordability and housing,202,1.0,236,3.39338,3.27294,1.0368
2025-11-04#t589w0,2025-11-04,Hon. Mr. McKee,Affordability and housing,191,1.0,245,2.58314,2.78834,0.92641
2025-11-04#t590w0,2025-11-04,Mr. Coon,Affordability and housing,145,1.0,188,4.04669,3.51314,1.15187
2025-11-04#t591w0,2025-11-04,Hon. Ms. Holt,Affordability and housing,172,0.547,208,2.74821,2.99271,0.9183
2025-11-04#t592w0,2025-11-04,Mr. Coon,Affordability and housing,153,1.0,195,3.33162,3.38855,0.9832
2025-11-04#t593w0,2025-11-04,Hon. Mr. D’Amours,Affordability and housing,159,0.0,182,3.06884,3.03806,1.01013
2025-11-04#t594w0,2025-11-04,Mr. Austin,Affordability and housing,159,1.0,199,3.37356,2.79829,1.20558
2025-11-04#t595w0,2025-11-04,Hon. Mr. Legacy,Affordability and housing,165,1.0,227,3.16476,2.91808,1.08453
2025-11-04#t596w0,2025-11-04,Mr. Austin,Affordability and housing,161,1.0,191,3.42022,3.21143,1.06501
2025-11-04#t597w0,2025-11-04,Hon. Mr. Legacy,Affordability and housing,194,1.0,247,3.61912,3.36495,1.07554
2025-11-04#t599w0,2025-11-04,Hon. Mr. Herron,Affordability and housing,253,0.866,302,2.41662,2.44603,0.98798
2025-11-04#t600w0,2025-11-04,Mr. Austin,Affordability and housing,299,1.0,357,2.77045,2.87072,0.96507
2025-11-04#t601w0,2025-11-04,Mr. Coon,Affordability and housing,312,1.0,363,2.84321,2.73011,1.04143
2025-11-04#t602w0,2025-11-04,Hon. Mr. Dornan,Affordability and housing,199,0.734,250,2.0951,2.34756,0.89246
2025-11-04#t603w0,2025-11-04,Mr. Hogan,Affordability and housing,288,1.0,366,2.88951,2.78977,1.03575
2025-11-04#t604w0,2025-11-04,Mr. Coon,Affordability and housing,235,0.983,283,3.17583,3.14317,1.01039
2025-11-04#t605w0,2025-11-04,Hon. Mr. Gauvin,Affordability and housing,178,0.489,217,2.38694,2.53785,0.94054
2025-11-04#t606w0,2025-11-04,Mr. Ames,Affordability and housing,121,1.0,151,2.84224,2.96699,0.95795
